date,pe,index_value,earnings,earnings_yoy
2015-09-01,14.07,3047.93994140625,216.62686150719617,17.63660300388288
2015-09-02,13.97,3026.8408203125,216.66720259931995,17.678393971188978
2015-09-03,14.16,3067.688720703125,216.64468366547493,17.620019219419625
2015-09-04,13.76,2982.59326171875,216.75823122956032,17.701438760102416
2015-09-07,13.55,2937.045654296875,216.75613684847784,17.715752035933296
2015-09-08,13.8,2990.5927734375,216.70962126358694,17.666957718419663
2015-09-09,14.13,3062.73876953125,216.75433613101555,17.687918325132877
2015-09-10,14.13,3061.989013671875,216.70127485292815,17.638431159372093
2015-09-11,14.13,3062.5888671875,216.74372733103326,17.689178192670575
2015-09-14,14.41,3123.085693359375,216.73044367518216,17.65791069787872
2015-09-15,14.29,3096.337158203125,216.67859749497026,17.674434133453776
2015-09-16,14.27,3096.337158203125,216.9822815839611,17.789568355165343
2015-09-18,14.39,3117.936279296875,216.6738206599635,17.670847436452775
2015-09-21,14.65,3174.633056640625,216.69850215976962,17.64665101642806
2015-09-22,14.39,3118.13623046875,216.68771580741833,17.677481526690087
2015-09-23,14.53,3149.1845703125,216.73672197608397,17.67914983326817
2015-09-24,14.58,3149.1845703125,215.99345475394375,17.289149694859617
2015-09-28,18.13,3154.084228515625,173.9704483461459,-5.511538589430676
2015-09-29,18.12,3153.63427734375,174.04162678497516,-5.500487793414354
2015-09-30,18.4,3201.181884765625,173.9772763459579,-5.5460156625693475
2015-10-01,18.4,3201.181884765625,173.9772763459579,-5.896602014356889
2015-10-05,18.83,3275.8779296875,173.97121241038238,-5.868892436114026
2015-10-06,19.0,3306.17626953125,174.00927734375,-10.37174210023063
2015-10-07,19.05,3314.375732421875,173.98297807988845,-10.424623589958781
2015-10-08,18.94,3295.4765625,173.9955946409715,-10.368783382669044
2015-10-09,18.96,3299.726318359375,174.03619822570542,-10.365059912529018
2015-10-12,18.99,3303.576416015625,173.9640029497433,-10.413336774465254
2015-10-13,19.09,3321.475341796875,173.99032696683474,-10.376696835978782
2015-10-14,19.08,3320.425537109375,174.02649565562763,-10.40248319898016
2015-10-15,19.24,3347.973876953125,174.01111626575496,-10.38925194161936
2015-10-16,19.35,3367.02294921875,174.00635396479328,-10.372321222937241
2015-10-19,19.02,3384.922119140625,177.96646262569007,-8.29619717969139
2015-10-20,19.08,3398.92138671875,178.1405338951127,-8.245450007415267
2015-10-21,18.97,3380.372314453125,178.19569396168293,-8.224049553038359
2015-10-23,18.96,3381.022216796875,178.32395658211365,-8.125454302465151
2015-10-26,18.82,3356.37353515625,178.34078295197926,-8.106423113508443
2015-10-27,18.75,3367.173095703125,179.58256510416666,-7.471076583756087
2015-10-28,18.62,3348.1240234375,179.81332027054242,-6.95865290426918
2015-10-29,18.47,3327.27490234375,180.1448241658771,-7.164953834745635
2015-10-30,18.75,3307.126220703125,176.38006510416668,-9.552420535856642
2015-11-02,18.71,3300.62646484375,176.4097522631614,-9.559772554376488
